node,Y,D,X,pscore0,pscore1,exposure0,exposure1
i66,-1.3653719459768126,0,-1.6749463149753558,0.4422432868085695,0.5577567131914305,0,1
i1216,-5.566882306725366,0,1.0598044249313672,0.4422432868085695,0.5577567131914305,0,1
i1234,-4.241800568713823,1,0.1836968347600707,0.4422432868085695,0.5577567131914305,0,1
i1313,0.5942546637434226,0,-1.0580404013792908,0.3368312665176936,0.6631687334823064,0,1
i67,-0.3792547578751162,1,-0.3523016467101246,0.4422432868085695,0.5577567131914305,0,1
i656,-0.1768813284688401,0,-0.6166371399244667,0.4422432868085695,0.5577567131914305,0,1
i950,-1.6171869335752247,1,-0.2633766754479744,0.3368312665176936,0.6631687334823064,0,1
i1745,-1.8111441468746496,0,0.8361981156808681,0.4422432868085695,0.5577567131914305,0,1
i68,4.429328339244195,0,-1.5977217178742416,0.4422432868085695,0.5577567131914305,0,1
i482,1.4151458893360906,0,1.503201414030688,0.4422432868085695,0.5577567131914305,0,1
i1859,5.598649253767853,1,-1.7746519368372389,0.1486815023273258,0.8513184976726742,0,1
i1028,0.2167322440832443,1,1.7945630283820548,0.3368312665176936,0.6631687334823064,1,0
i69,-0.751887248765714,0,0.0146731671691032,0.25650477209764233,0.7434952279023577,0,1
i313,0.4783298248987822,1,-0.6870007339139083,0.25650477209764233,0.7434952279023577,0,1
i1211,3.1190538037878253,0,-1.6684359922285426,0.3368312665176936,0.6631687334823064,0,1
i1796,-4.25780739781792,0,0.7088095153221207,0.25650477209764233,0.7434952279023577,0,1
i1074,1.13705061323495,1,-1.4181147335800204,0.25650477209764233,0.7434952279023577,0,1
i1515,-0.2189716199587106,0,-0.2604462837705354,0.5805532766383191,0.4194467233616809,0,1
i70,-2.967284222154208,0,-0.7804541245086651,0.08612814428066473,0.9138718557193353,0,1
i1178,-7.546557696812861,1,1.7633608177300442,0.11317101807855146,0.8868289819214485,0,1
i739,-5.847364297974714,0,0.022407240989087,0.08612814428066473,0.9138718557193353,0,1
i784,-7.417638673659585,0,1.7316565943253943,0.1486815023273258,0.8513184976726742,0,1
i1151,-1.5154055652847307,0,-2.5336583304946583,0.19530363349188906,0.8046963665081109,0,1
i634,-9.036058337008674,0,2.0540002884718427,0.11317101807855146,0.8868289819214485,0,1
i984,-3.834978590184825,0,-1.036240972583125,0.1486815023273258,0.8513184976726742,0,1
i843,-1.6931960343636618,0,-1.388384300989857,0.19530363349188906,0.8046963665081109,0,1
i613,-5.425732126488502,0,0.405175140192551,0.25650477209764233,0.7434952279023577,1,0
i372,-2.4588386239041697,1,0.1048632659418862,0.11317101807855146,0.8868289819214485,0,1
i71,3.3550959291499325,0,-1.9542713867545856,0.3368312665176936,0.6631687334823064,0,1
i1739,-1.810829027109532,0,1.59455950783833,0.4422432868085695,0.5577567131914305,0,1
i1454,2.8071325097398563,0,-0.8027143737214145,0.25650477209764233,0.7434952279023577,0,1
i1267,-1.2616629451410144,0,-1.0298361463489805,0.3368312665176936,0.6631687334823064,1,0
i1691,0.6935254984724945,1,-0.8181695179002196,0.19530363349188906,0.8046963665081109,1,0
i1967,-6.997259435302681,0,-0.1178060875409223,0.5805532766383191,0.4194467233616809,1,0
i73,-8.210635472099083,0,-0.5375617131053801,0.3368312665176936,0.6631687334823064,1,0
i1776,-9.208882072346524,0,0.002862575927063,0.25650477209764233,0.7434952279023577,0,1
i1084,-8.803222072343655,0,-0.0722216223472424,0.3368312665176936,0.6631687334823064,1,0
i161,-12.393670243356969,0,1.5597271325012902,0.4422432868085695,0.5577567131914305,1,0
i138,-7.558762282212414,0,-0.5057421045769407,0.4422432868085695,0.5577567131914305,1,0
i74,-1.4069064273517091,0,-1.637619302944198,0.762,0.238,1,0
i690,-3.0558959168981477,0,2.1813757938785363,0.5805532766383191,0.4194467233616809,1,0
i75,-5.1776041125249295,0,0.8981717905072897,0.19530363349188906,0.8046963665081109,0,1
i147,-2.9271097228767804,0,0.1940174494939909,0.3368312665176936,0.6631687334823064,1,0
i356,-2.231753932143087,0,-1.004947439200293,0.19530363349188906,0.8046963665081109,0,1
i954,-3.9072595993313057,0,1.883520630344044,0.25650477209764233,0.7434952279023577,0,1
i1738,-4.477053818400919,0,-0.0827840996976675,0.19530363349188906,0.8046963665081109,1,0
i1309,-0.7147123156847963,0,-0.8772724411405676,0.1486815023273258,0.8513184976726742,0,1
i1953,0.2162559972271352,1,-0.6723938446940241,0.25650477209764233,0.7434952279023577,1,0
i76,-8.048167045235592,0,-0.7286143625392852,0.4422432868085695,0.5577567131914305,1,0
i335,-10.786006480634176,0,0.5616388721410351,0.3368312665176936,0.6631687334823064,1,0
i1260,-2.925527935348456,0,-3.1952866845608003,0.5805532766383191,0.4194467233616809,1,0
i1199,-12.446290206862786,0,1.984955013783783,0.3368312665176936,0.6631687334823064,1,0
i77,-7.544844658948562,0,1.090166033690662,0.4422432868085695,0.5577567131914305,1,0
i520,-5.977895040848214,0,-0.4703630136405947,0.5805532766383191,0.4194467233616809,1,0
i995,-5.171202909443647,0,-1.1895027643384526,0.4422432868085695,0.5577567131914305,1,0
i1099,1.2607532243319384,0,-2.067013828801687,0.5805532766383191,0.4194467233616809,0,1
i1567,-1.7707554830824377,0,-1.1683219148586013,0.19530363349188906,0.8046963665081109,0,1
i1748,-5.072740223522883,0,0.7312304018802419,0.19530363349188906,0.8046963665081109,0,1
i486,-7.056472658287367,0,-0.5862006765789738,0.11317101807855146,0.8868289819214485,0,1
i1108,-9.077807069948468,0,1.004217968987892,0.19530363349188906,0.8046963665081109,0,1
i1486,-5.038726863050513,1,-0.6605868651768887,0.19530363349188906,0.8046963665081109,1,0
i1289,-7.021817910277415,0,-0.4166701786760665,0.19530363349188906,0.8046963665081109,0,1
i81,-7.756193065536947,0,0.5932193807041102,0.25650477209764233,0.7434952279023577,0,1
i1997,-8.257875775126985,0,0.4975782746941951,0.4422432868085695,0.5577567131914305,1,0
i720,-5.7517543318746185,0,0.0317291985355402,0.25650477209764233,0.7434952279023577,0,1
i962,-4.392033109937506,0,-1.4889275239353628,0.3368312665176936,0.6631687334823064,0,1
i485,-6.317562798668372,0,-1.2251842573311502,0.1486815023273258,0.8513184976726742,0,1
i969,-5.2089961909332265,1,0.2041678674525232,0.19530363349188906,0.8046963665081109,1,0
i82,-3.240804787859086,0,0.7684837373405985,0.762,0.238,0,1
i606,-2.407966358730387,1,-0.2521827244746376,0.3368312665176936,0.6631687334823064,1,0
i84,-6.343123007392035,0,0.5286167215545834,0.08612814428066473,0.9138718557193353,0,1
i985,-4.937859109963069,0,-0.5752182704207847,0.25650477209764233,0.7434952279023577,0,1
i445,-7.625770103829855,0,0.5664078826716058,0.25650477209764233,0.7434952279023577,1,0
i1734,-3.139364887604814,1,-0.7062063074902213,0.19530363349188906,0.8046963665081109,1,0
i159,-5.462607337089623,0,0.587917945913622,0.4422432868085695,0.5577567131914305,0,1
i1204,-6.870217235418603,0,1.2775765215431991,0.19530363349188906,0.8046963665081109,0,1
i1809,-4.68063760522069,0,-0.7745649658228669,0.19530363349188906,0.8046963665081109,0,1
i631,-3.549307587268298,0,-0.6691829830386058,0.08612814428066473,0.9138718557193353,0,1
i1072,-4.153178340167521,1,-0.6902571783903797,0.11317101807855146,0.8868289819214485,1,0
i532,-6.533222571554323,0,1.3277728955142192,0.3368312665176936,0.6631687334823064,0,1
i85,-3.069198832410869,1,0.7456286069234205,0.25650477209764233,0.7434952279023577,0,1
i1229,-0.0421811245205719,0,-0.5768829664763014,0.19530363349188906,0.8046963665081109,0,1
i607,-1.3504768283441793,1,0.7149518910399967,0.1486815023273258,0.8513184976726742,0,1
i760,5.056693107716946,0,-3.5292099530237375,0.3368312665176936,0.6631687334823064,0,1
i278,-6.540211819724813,0,0.6493491142241571,0.3368312665176936,0.6631687334823064,0,1
i1669,-1.1947244663028906,0,-0.0789741810174776,0.3368312665176936,0.6631687334823064,0,1
i86,-4.072269281721016,0,0.2005691385668497,0.4422432868085695,0.5577567131914305,0,1
i1479,-4.459859516518231,0,0.075011422345982,0.25650477209764233,0.7434952279023577,0,1
i1094,-6.862605972545086,0,0.9542236554333952,0.3368312665176936,0.6631687334823064,0,1
i390,-1.0373206848546306,1,-1.1368214225134283,0.3368312665176936,0.6631687334823064,1,0
i87,-8.931826644947991,0,-0.1426581132642961,0.5805532766383191,0.4194467233616809,1,0
i1170,-6.726665215292203,0,-0.7229813466010591,0.4422432868085695,0.5577567131914305,1,0
i721,-11.102418431168484,0,1.6395240157474231,0.5805532766383191,0.4194467233616809,1,0
i88,6.462975562195014,0,-1.44529494823113,0.762,0.238,0,1
i738,4.810344582673291,1,-0.1747195301061386,0.762,0.238,1,0
i89,-2.2356285951982735,0,0.5991741567799889,0.25650477209764233,0.7434952279023577,0,1
i1212,0.5909569314386516,0,-0.9071831156010672,0.4422432868085695,0.5577567131914305,0,1
i510,-0.1125297837508595,0,-0.5261927459918712,0.3368312665176936,0.6631687334823064,0,1
i761,-1.7849357367877043,0,0.0571598360018272,0.25650477209764233,0.7434952279023577,0,1
i1143,-0.5021931949870775,1,0.1032743622091441,0.3368312665176936,0.6631687334823064,1,0
i867,-1.833947294794296,0,0.9561279147750558,0.4422432868085695,0.5577567131914305,1,0
i90,-2.083994796846687,0,0.0421736991411508,0.4422432868085695,0.5577567131914305,1,0
i781,-3.2494063669105757,0,0.2507406199113274,0.19530363349188906,0.8046963665081109,1,0
i1798,2.696402940583587,0,-2.3343956628937708,0.5805532766383191,0.4194467233616809,1,0
i1263,-2.304207933992972,0,0.3977544760753508,0.25650477209764233,0.7434952279023577,0,1
i91,-10.34542088911216,0,-0.4136158523507074,0.5805532766383191,0.4194467233616809,1,0
i1883,-11.82160401684412,0,1.8142548833484688,0.5805532766383191,0.4194467233616809,1,0
i1477,-10.00689039735465,0,0.8692995459688505,0.5805532766383191,0.4194467233616809,1,0
i273,-1.3166374516070696,0,-0.8165238367253593,0.3368312665176936,0.6631687334823064,1,0
i94,-9.258769537954173,0,1.6440363153648865,0.4422432868085695,0.5577567131914305,0,1
i866,-6.552650249292379,0,-0.3238870247205901,0.3368312665176936,0.6631687334823064,0,1
i185,-10.301987183215468,0,0.7564867149216389,0.3368312665176936,0.6631687334823064,0,1
i651,-7.443459815464939,1,-0.0373233790497361,0.3368312665176936,0.6631687334823064,1,0
i95,4.735940415520029,1,-0.0222732786344656,0.25650477209764233,0.7434952279023577,0,1
i1590,4.006449736375391,1,-0.5643716438256554,0.19530363349188906,0.8046963665081109,0,1
i1524,1.16450842802874,1,0.5398849872492323,0.3368312665176936,0.6631687334823064,0,1
i1944,4.857767886581811,0,-1.3410567379577842,0.25650477209764233,0.7434952279023577,0,1
i1891,2.681461127217722,0,-0.0032015040313106,0.5805532766383191,0.4194467233616809,0,1
i173,1.8328483256721293,0,0.5268665856999025,0.1486815023273258,0.8513184976726742,0,1
i96,-5.303807545669656,0,0.3175181785028984,0.19530363349188906,0.8046963665081109,1,0
i1774,-9.07316024656187,0,1.6848830225825389,0.25650477209764233,0.7434952279023577,1,0
i884,-2.7787257114958788,0,0.0080978113488586,0.25650477209764233,0.7434952279023577,0,1
i1747,-4.33128952650703,0,0.9558335730808832,0.19530363349188906,0.8046963665081109,0,1
i194,-8.489165318871942,0,0.8821976399431775,0.3368312665176936,0.6631687334823064,1,0
i130,-4.691722174790615,0,-0.0685774690586848,0.19530363349188906,0.8046963665081109,0,1
i627,-7.236504492751786,0,0.0847832864008106,0.4422432868085695,0.5577567131914305,1,0
i97,-4.575213271754958,1,-0.3950441145302708,0.3368312665176936,0.6631687334823064,1,0
i1238,-2.430099994247888,0,-1.3668907093503484,0.1486815023273258,0.8513184976726742,0,1
i759,-4.195643390430462,0,-0.1328868046223994,0.19530363349188906,0.8046963665081109,0,1
i1949,-5.204221150117437,0,-0.3835277932217955,0.1486815023273258,0.8513184976726742,0,1
i957,-8.23771544249342,0,1.758884081511754,0.19530363349188906,0.8046963665081109,0,1
i98,-3.032179758802707,0,-1.66707291252333,0.3368312665176936,0.6631687334823064,0,1
i1154,-3.3006545762403925,0,-1.0291918432710732,0.5805532766383191,0.4194467233616809,1,0
i1077,-7.186872338591501,1,1.6137508482389995,0.25650477209764233,0.7434952279023577,1,0
i1806,-4.383382774751093,0,-0.5225109588080608,0.3368312665176936,0.6631687334823064,1,0
i122,-7.324812736924389,0,0.4891143362430499,0.19530363349188906,0.8046963665081109,0,1
i99,-3.251969898808335,1,-0.1396098984657797,0.3368312665176936,0.6631687334823064,0,1
i1144,-0.4633254788224946,1,-1.1181528281069966,0.3368312665176936,0.6631687334823064,0,1
i1577,-6.330253607083747,0,0.6955524212942098,0.25650477209764233,0.7434952279023577,0,1
i368,-1.915580876112676,0,-0.420844846005274,0.3368312665176936,0.6631687334823064,0,1
i731,-7.553420696515738,0,0.7050339974100025,0.25650477209764233,0.7434952279023577,0,1
i100,-4.226534898720475,0,0.3347449068927925,0.25650477209764233,0.7434952279023577,0,1
i1090,-3.369072469361133,0,-0.3680506138292876,0.4422432868085695,0.5577567131914305,1,0
i1480,-3.352938474378863,0,-0.8790972235140434,0.5805532766383191,0.4194467233616809,1,0
i101,-4.590876104075259,0,0.6762254464025941,0.4422432868085695,0.5577567131914305,1,0
i1983,-2.8230663248176624,0,-0.2345965097110292,0.3368312665176936,0.6631687334823064,1,0
i1003,-5.049521498634021,0,1.5279711787230157,0.3368312665176936,0.6631687334823064,0,1
i1086,-6.165790028571555,0,1.5912619698002022,0.3368312665176936,0.6631687334823064,1,0
i102,-7.760915813499416,0,-0.1980331984389014,0.11317101807855146,0.8868289819214485,0,1
i207,-7.761931564233462,0,0.3285843415236424,0.11317101807855146,0.8868289819214485,0,1
i1011,-4.604076158809943,0,-0.5209015616632341,0.25650477209764233,0.7434952279023577,0,1
i1666,-6.214245452837713,1,0.6391177730333506,0.11317101807855146,0.8868289819214485,0,1
i1436,-4.065342217088107,0,-1.635327131549139,0.25650477209764233,0.7434952279023577,0,1
i860,-12.875339081203826,0,1.4199555794824656,0.11317101807855146,0.8868289819214485,0,1
i1900,-13.620916826615831,0,1.737542432987094,0.25650477209764233,0.7434952279023577,0,1
i267,-12.546913916824986,0,1.3607188875409106,0.3368312665176936,0.6631687334823064,0,1
i610,-8.89625898948165,1,-1.1682643693180517,0.3368312665176936,0.6631687334823064,1,0
i594,-6.188348848101792,0,-0.5095242052727647,0.5805532766383191,0.4194467233616809,1,0
i104,-2.0493377403501114,0,-1.5416613445826255,0.5805532766383191,0.4194467233616809,1,0
i736,-4.364395229282981,0,-0.2028279636599996,0.4422432868085695,0.5577567131914305,1,0
i218,-4.812144594775511,0,-0.8686115904422842,0.4422432868085695,0.5577567131914305,1,0
i105,-6.106356052075961,0,2.052019623763294,0.3368312665176936,0.6631687334823064,1,0
i1463,-6.590023859316511,0,0.7973649891994805,0.762,0.238,1,0
i861,-4.284866106859331,0,1.4036069779001006,0.19530363349188906,0.8046963665081109,0,1
i1369,-3.078063272439641,0,-1.2150495270738728,0.25650477209764233,0.7434952279023577,0,1
i1725,-5.7741414385993375,0,0.7527465714983388,0.25650477209764233,0.7434952279023577,1,0
i106,-3.456904647203495,0,-1.0925359837721156,0.5805532766383191,0.4194467233616809,0,1
i848,-2.417998554249245,1,-0.4766934049644371,0.4422432868085695,0.5577567131914305,1,0
i548,-8.12310051252383,0,0.7439018737144868,0.5805532766383191,0.4194467233616809,1,0
i107,-4.469494103542691,0,1.4270494582392084,0.25650477209764233,0.7434952279023577,0,1
i1742,0.4120248047099781,0,-1.707444224662495,0.1486815023273258,0.8513184976726742,0,1
i236,1.0345191297148335,1,0.0996722075468364,0.1486815023273258,0.8513184976726742,0,1
i402,-0.9504521393252944,0,0.2744355693942098,0.19530363349188906,0.8046963665081109,0,1
i1936,3.810244271320974,1,-1.786847650585777,0.11317101807855146,0.8868289819214485,0,1
i1444,2.2367837209630608,0,-0.9430451947409286,0.1486815023273258,0.8513184976726742,0,1
i1390,0.126235663069755,1,-0.1591962345883808,0.1486815023273258,0.8513184976726742,0,1
i109,-0.2967598632446594,0,-0.1824559097278675,0.3368312665176936,0.6631687334823064,1,0
i827,-4.108610199199815,0,2.280416311923196,0.1486815023273258,0.8513184976726742,1,0
i1602,-2.4502908523404145,0,1.630276050728363,0.25650477209764233,0.7434952279023577,1,0
i796,1.2837617981917977,0,-1.23567358081496,0.1486815023273258,0.8513184976726742,1,0
i1394,0.4473557791779196,0,-0.5653257858897562,0.19530363349188906,0.8046963665081109,1,0
i110,-9.124012078085162,0,0.625208259599904,0.4422432868085695,0.5577567131914305,1,0
i1027,-10.89915792337223,0,0.4932832333941253,0.4422432868085695,0.5577567131914305,1,0
i111,1.3552860803061837,0,-0.8201944465808737,0.3368312665176936,0.6631687334823064,0,1
i359,1.977563627371268,0,-1.099670708008809,0.3368312665176936,0.6631687334823064,0,1
i1276,-1.852831461194252,0,0.6369553630869581,0.3368312665176936,0.6631687334823064,0,1
i750,2.5933553948941044,0,-1.3391549747395757,0.3368312665176936,0.6631687334823064,0,1
i233,1.441631183990229,1,1.215004019081943,0.25650477209764233,0.7434952279023577,1,0
i112,-8.54584997313838,0,1.5922151357590542,0.3368312665176936,0.6631687334823064,0,1
i200,-7.046740655338527,0,1.2634833441823137,0.4422432868085695,0.5577567131914305,0,1
i1297,-8.259247093552101,0,0.4708544944135238,0.25650477209764233,0.7434952279023577,0,1
i113,-0.9685517142920208,1,0.0757283580684109,0.3368312665176936,0.6631687334823064,0,1
i1285,1.51242945820145,0,-1.7921749574981565,0.25650477209764233,0.7434952279023577,0,1
i1407,-3.531469738220769,0,2.3521649334494557,0.3368312665176936,0.6631687334823064,0,1
i1359,-0.841541723928291,1,-1.4232588243535156,0.25650477209764233,0.7434952279023577,0,1
i920,1.02742393804439,0,-1.1515043113734442,0.3368312665176936,0.6631687334823064,0,1
i114,-6.394678502793311,0,0.4608508462996698,0.5805532766383191,0.4194467233616809,0,1
i1010,-5.721268921175691,0,0.8936335446094399,0.3368312665176936,0.6631687334823064,0,1
i195,-3.605674814038749,1,0.2151042344214637,0.3368312665176936,0.6631687334823064,1,0
i115,-1.7825648472299578,0,-0.2676070080191258,0.25650477209764233,0.7434952279023577,0,1
i1828,1.248530221555728,1,-1.7069700047844525,0.4422432868085695,0.5577567131914305,0,1
i555,0.1650847083844532,1,-0.7732964810113417,0.4422432868085695,0.5577567131914305,0,1
i116,-5.253200266786053,0,0.6587202870170907,0.25650477209764233,0.7434952279023577,1,0
i672,-4.710625532091452,0,0.5561568651990907,0.25650477209764233,0.7434952279023577,0,1
i530,-6.111262222948184,0,1.5657704754544142,0.25650477209764233,0.7434952279023577,0,1
i1635,-2.369438649219512,0,-1.8279092187172137,0.4422432868085695,0.5577567131914305,1,0
i223,-3.3217714406069807,0,-0.7328693832285884,0.3368312665176936,0.6631687334823064,0,1
i117,-3.4940727406725487,0,1.5787927398498625,0.3368312665176936,0.6631687334823064,1,0
i1714,2.5896370119282492,0,-1.966892250878048,0.19530363349188906,0.8046963665081109,1,0
i1792,-1.7675447389564114,0,0.5474868338224844,0.1486815023273258,0.8513184976726742,1,0
i315,-1.320745720566069,0,-0.3263134554712441,0.25650477209764233,0.7434952279023577,1,0
i1904,2.527811400161114,0,-3.0829197630568688,0.5805532766383191,0.4194467233616809,1,0
i118,-3.8870438152200286,0,-0.1312859376232143,0.5805532766383191,0.4194467233616809,1,0
i1730,-4.605725169372688,0,-0.0594439649548894,0.5805532766383191,0.4194467233616809,1,0
i286,-1.41310060372141,0,0.979929109697188,0.25650477209764233,0.7434952279023577,0,1
i370,-8.332715320799606,0,-1.3561861859308293,0.762,0.238,0,1
i1675,-9.104729457400296,0,-1.0277269599837642,0.4422432868085695,0.5577567131914305,0,1
i121,-7.209642071227575,0,0.76409603935171,0.4422432868085695,0.5577567131914305,1,0
i718,-6.917710496498043,0,0.4190206038579806,0.3368312665176936,0.6631687334823064,0,1
i1176,-5.974057863889544,0,1.1772453328290966,0.25650477209764233,0.7434952279023577,1,0
i1208,-5.830231736524802,0,0.918081960350382,0.3368312665176936,0.6631687334823064,0,1
i1662,-5.098339786457867,0,-0.402824671110818,0.3368312665176936,0.6631687334823064,0,1
i386,-7.993124527846304,0,1.4716733006708778,0.3368312665176936,0.6631687334823064,0,1
i322,-6.477503137682262,0,1.8364237074134229,0.25650477209764233,0.7434952279023577,0,1
i123,-2.4468571170984794,0,-1.0685820726823694,0.1486815023273258,0.8513184976726742,0,1
i329,-5.85406451400702,0,1.7580546953134628,0.08612814428066473,0.9138718557193353,0,1
i980,-1.8067681903391912,0,-0.4137029800208229,0.1486815023273258,0.8513184976726742,1,0
i1282,-0.9733175495673329,0,-1.8519443522121115,0.06553698572838129,0.9344630142716187,0,1
i337,-5.054400091175968,1,1.105992275127961,0.08612814428066473,0.9138718557193353,0,1
i1449,-2.1616736516534103,0,-0.129530385937392,0.19530363349188906,0.8046963665081109,1,0
i547,-1.0814746953480434,0,0.1795623737729058,0.08612814428066473,0.9138718557193353,0,1
i1816,-7.241259137632412,0,2.898800613559521,0.1486815023273258,0.8513184976726742,0,1
i124,-5.867372837469293,1,0.2138097046373318,0.1486815023273258,0.8513184976726742,0,1
i640,-9.09369365609506,0,2.0086936402898203,0.11317101807855146,0.8868289819214485,0,1
i1081,-7.213494582959704,0,1.349420216983684,0.3368312665176936,0.6631687334823064,0,1
i1532,-5.838448722905473,1,-0.0670079364680834,0.3368312665176936,0.6631687334823064,0,1
i751,-6.877233378273325,0,-0.3453646112047366,0.1486815023273258,0.8513184976726742,0,1
i1425,-5.292390279770972,0,0.527457309146987,0.25650477209764233,0.7434952279023577,0,1
i1361,-7.370851146448456,0,0.1498276985356943,0.11317101807855146,0.8868289819214485,0,1
i369,-7.13476310811855,0,0.5761946893434926,0.3368312665176936,0.6631687334823064,0,1
i125,-2.150552512582876,0,0.0073659378503727,0.3368312665176936,0.6631687334823064,0,1
i1324,-1.6356783742967334,0,-0.4536540462455661,0.3368312665176936,0.6631687334823064,1,0
i688,-1.7361047191264805,0,-0.770866172095378,0.3368312665176936,0.6631687334823064,0,1
i932,-2.0781239990627807,1,-0.3497252993127731,0.25650477209764233,0.7434952279023577,1,0
i779,-4.607028355334469,0,0.216682828659415,0.25650477209764233,0.7434952279023577,0,1
i127,-5.137404215693718,0,0.3580024341941265,0.06553698572838129,0.9344630142716187,0,1
i1501,-4.901193715303145,0,0.3873540479944179,0.11317101807855146,0.8868289819214485,1,0
i754,-3.865549706459835,1,-0.5033500288471519,0.25650477209764233,0.7434952279023577,0,1
i819,-1.2863022088835552,0,-2.8503241052013646,0.1486815023273258,0.8513184976726742,0,1
i777,-5.578814026219303,0,-0.6521600372369454,0.19530363349188906,0.8046963665081109,1,0
i1375,-5.411274953850706,1,1.9743447766606508,0.25650477209764233,0.7434952279023577,0,1
i945,-6.606314843892503,0,-0.1906374695919598,0.25650477209764233,0.7434952279023577,0,1
i846,-4.367323862991163,0,1.2023781165777556,0.11317101807855146,0.8868289819214485,0,1
i1232,-2.114148361655417,0,-1.5713662478110932,0.25650477209764233,0.7434952279023577,0,1
i773,-5.255404572759373,0,0.1810055367308467,0.1486815023273258,0.8513184976726742,1,0
i586,-5.597740170230805,0,0.2637469823406603,0.19530363349188906,0.8046963665081109,1,0
i128,-1.9283419481447717,0,0.1462895461085175,0.4422432868085695,0.5577567131914305,1,0
i811,-2.0856897846151212,0,-0.4104565910390145,0.3368312665176936,0.6631687334823064,0,1
i584,-5.747718739647849,0,1.3363847374319215,0.25650477209764233,0.7434952279023577,1,0
i129,0.5557177661795119,0,-0.0725869473072166,0.11317101807855146,0.8868289819214485,0,1
i1401,3.2214827423493504,0,-1.6118082676014285,0.11317101807855146,0.8868289819214485,0,1
i136,1.413228087733011,0,-1.4093332454653158,0.1486815023273258,0.8513184976726742,0,1
i224,1.5024202994560594,0,-0.989755785740822,0.25650477209764233,0.7434952279023577,1,0
i410,1.1146898918162254,0,-1.1795074120851097,0.1486815023273258,0.8513184976726742,0,1
i1977,2.923270930907401,1,-0.4303179624722195,0.1486815023273258,0.8513184976726742,1,0
i1462,4.352242973949967,0,-2.39673576944724,0.1486815023273258,0.8513184976726742,0,1
i1584,2.1530529203922617,0,-1.433044769968679,0.19530363349188906,0.8046963665081109,0,1
i1950,-1.630440174961221,1,0.894927691449249,0.1486815023273258,0.8513184976726742,0,1
i1612,1.3811677442511283,1,-1.6508072627235828,0.1486815023273258,0.8513184976726742,0,1
i765,-4.085662368048479,0,-0.1877080613917975,0.25650477209764233,0.7434952279023577,0,1
i132,-1.8297434297014556,0,-0.3676996212463275,0.4422432868085695,0.5577567131914305,1,0
i1262,-0.8636304290833845,0,-0.8215464394934352,0.4422432868085695,0.5577567131914305,1,0
i1781,0.5683949450551298,0,-1.1121529060761572,0.4422432868085695,0.5577567131914305,0,1
i1879,-6.808916171916359,0,2.82582696895091,0.4422432868085695,0.5577567131914305,1,0
i133,-4.095023915372926,0,0.1398340950149816,0.19530363349188906,0.8046963665081109,0,1
i1800,-3.623628299345438,1,0.8484918490766015,0.3368312665176936,0.6631687334823064,0,1
i891,-3.917878783467094,0,-0.0299610483991217,0.08612814428066473,0.9138718557193353,0,1
i526,0.203396604978331,1,-0.785020405266872,0.1486815023273258,0.8513184976726742,0,1
i794,-11.056233264693423,0,1.4697539379850162,0.3368312665176936,0.6631687334823064,0,1
i154,-1.670016571777163,0,-1.696568695575608,0.11317101807855146,0.8868289819214485,0,1
i664,-0.7018232444290049,1,-0.9179238050923316,0.25650477209764233,0.7434952279023577,0,1
i134,-7.972585320401828,0,-0.6439142123637804,0.5805532766383191,0.4194467233616809,0,1
i362,-10.937808987547225,1,0.5250641099839399,0.19530363349188906,0.8046963665081109,0,1
i309,-8.493671017293655,0,-0.031538782097767,0.3368312665176936,0.6631687334823064,0,1
i135,-12.25162111257919,0,2.6568094914699993,0.4422432868085695,0.5577567131914305,1,0
i140,-10.391752609361426,0,-1.3201346499774993,0.5805532766383191,0.4194467233616809,1,0
i1970,-5.49943904163272,0,-0.125098720831782,0.1486815023273258,0.8513184976726742,0,1
i1852,-4.2776414275118775,0,-0.3350711199625306,0.3368312665176936,0.6631687334823064,0,1
i1845,0.6543470627873478,0,0.5931395305439708,0.25650477209764233,0.7434952279023577,1,0
i680,-12.231919260581313,0,2.028645837424592,0.5805532766383191,0.4194467233616809,1,0
i139,-10.572130339366934,1,2.0404934143245375,0.762,0.238,1,0
i1173,-8.525257356568417,0,0.0498688440014738,0.5805532766383191,0.4194467233616809,0,1
i217,-14.594419038080888,0,2.139681744057713,0.4422432868085695,0.5577567131914305,1,0
i141,-6.668540156145684,0,0.4259222979861098,0.5805532766383191,0.4194467233616809,0,1
i870,-3.853515469838078,1,-0.6623477886798963,0.5805532766383191,0.4194467233616809,1,0
i929,-9.465025619374732,1,1.6402828107549985,0.19530363349188906,0.8046963665081109,0,1
i142,-1.7151874278290873,0,0.2483940650465398,0.19530363349188906,0.8046963665081109,0,1
i1312,-2.3912583235621216,1,0.9230647018766496,0.3368312665176936,0.6631687334823064,0,1
i844,-0.9730225756815162,0,-1.2138016860912133,0.11317101807855146,0.8868289819214485,0,1
i1737,-4.274136318467684,0,-0.4073139173042803,0.3368312665176936,0.6631687334823064,0,1
i699,-1.2326294000685714,0,-0.3524505522204367,0.1486815023273258,0.8513184976726742,0,1
i1736,-1.0717969758213783,1,-0.0292878091306374,0.3368312665176936,0.6631687334823064,0,1
i143,-6.944354240618672,0,0.333602304674548,0.5805532766383191,0.4194467233616809,1,0
i1721,-4.467593122949349,0,-0.3680871092865662,0.4422432868085695,0.5577567131914305,1,0
i316,-7.767389797821629,0,-0.1022470928856868,0.4422432868085695,0.5577567131914305,0,1
i144,-6.6319725934850515,0,1.2363431626109402,0.4422432868085695,0.5577567131914305,0,1
